Apply policy: Assure
MACHINE v100-maxq
GPU freqset tool start..
Reset GPU frequency for: device 0. device 1. device 2. device 3. device 4. device 5. device 6. device 7. 
Main loop start..
2023-9-22 10:21:4, 100, 13, 75961, 855, -1, 0, 0, 48135, 855, -1, 0, 0, 47614, 855, -1, 0, 0, 49604, 855, -1, 0, 0, 51141, 855, -1, 0, 0, 47614, 855, -1, 0, 0, 48656, 855, -1, 0, 0, 45685, 855, -1, 11813
2023-9-22 10:21:4, 100, 13, 75961, 855, -1, 0, 0, 48135, 855, -1, 0, 0, 47614, 855, -1, 0, 0, 49572, 855, -1, 0, 0, 51141, 855, -1, 0, 0, 47614, 855, -1, 0, 0, 48656, 855, -1, 0, 0, 45685, 855, -1, 12237
2023-9-22 10:21:4, 100, 13, 75961, 855, -1, 0, 0, 48135, 855, -1, 0, 0, 47614, 855, -1, 0, 0, 49572, 855, -1, 0, 0, 51141, 855, -1, 0, 0, 47614, 855, -1, 0, 0, 48656, 855, -1, 0, 0, 45685, 855, -1, 10655
2023-9-22 10:21:5, 100, 13, 75961, 855, -1, 0, 0, 48135, 855, -1, 0, 0, 47614, 855, -1, 0, 0, 49604, 855, -1, 0, 0, 51141, 855, -1, 0, 0, 47614, 855, -1, 0, 0, 48656, 855, -1, 0, 0, 45685, 855, -1, 10773
2023-9-22 10:21:5, 100, 13, 75961, 855, -1, 0, 0, 48135, 855, -1, 0, 0, 47614, 855, -1, 0, 0, 49572, 855, -1, 0, 0, 51141, 855, -1, 0, 0, 47645, 855, -1, 0, 0, 48656, 855, -1, 0, 0, 45715, 855, -1, 10949
2023-9-22 10:21:5, 100, 13, 76010, 855, -1, 0, 0, 48135, 855, -1, 0, 0, 47614, 855, -1, 0, 0, 49604, 855, -1, 0, 0, 51141, 855, -1, 0, 0, 47645, 855, -1, 0, 0, 48656, 855, -1, 0, 0, 45715, 855, -1, 11130
2023-9-22 10:21:5, 100, 13, 75961, 855, -1, 0, 0, 48135, 855, -1, 0, 0, 47614, 855, -1, 0, 0, 49604, 855, -1, 0, 0, 51141, 855, -1, 0, 0, 47645, 855, -1, 0, 0, 48656, 855, -1, 0, 0, 45715, 855, -1, 13214
2023-9-22 10:21:5, 100, 13, 75961, 855, -1, 0, 0, 48135, 855, -1, 0, 0, 47614, 855, -1, 0, 0, 49604, 855, -1, 0, 0, 51141, 855, -1, 0, 0, 47614, 855, -1, 0, 0, 48656, 855, -1, 0, 0, 45685, 855, -1, 11564
2023-9-22 10:21:6, 100, 13, 75961, 855, -1, 0, 0, 48135, 855, -1, 0, 0, 47614, 855, -1, 0, 0, 49604, 855, -1, 0, 0, 50650, 855, -1, 0, 0, 47614, 855, -1, 0, 0, 48656, 855, -1, 0, 0, 45685, 855, -1, 10203
2023-9-22 10:21:6, 100, 13, 75961, 855, -1, 0, 0, 48135, 855, -1, 0, 0, 47614, 855, -1, 0, 0, 49604, 855, -1, 0, 0, 51141, 855, -1, 0, 0, 47614, 855, -1, 0, 0, 48656, 855, -1, 0, 0, 45685, 855, -1, 11972
2023-9-22 10:21:6, 100, 13, 75961, 855, -1, 0, 0, 48135, 855, -1, 0, 0, 47614, 855, -1, 0, 0, 49604, 855, -1, 0, 0, 51141, 855, -1, 0, 0, 47645, 855, -1, 0, 0, 48656, 855, -1, 0, 0, 45715, 855, -1, 10417
2023-9-22 10:21:6, 100, 13, 75961, 855, -1, 0, 0, 48135, 855, -1, 0, 0, 47614, 855, -1, 0, 0, 49572, 855, -1, 0, 0, 50650, 855, -1, 0, 0, 47614, 855, -1, 0, 0, 48656, 855, -1, 0, 0, 45685, 855, -1, 10560
2023-9-22 10:21:6, 100, 13, 75961, 855, -1, 0, 0, 48135, 855, -1, 0, 0, 47614, 855, -1, 0, 0, 49572, 855, -1, 0, 0, 51141, 855, -1, 0, 0, 47645, 855, -1, 0, 0, 48656, 855, -1, 0, 0, 45685, 855, -1, 10535
2023-9-22 10:21:7, 100, 13, 75961, 855, -1, 0, 0, 48135, 855, -1, 0, 0, 47124, 855, -1, 0, 0, 49604, 855, -1, 0, 0, 51141, 855, -1, 0, 0, 47645, 855, -1, 0, 0, 48656, 855, -1, 0, 0, 45715, 855, -1, 11172
2023-9-22 10:21:7, 100, 13, 75961, 855, -1, 0, 0, 48135, 855, -1, 0, 0, 47614, 855, -1, 0, 0, 49572, 855, -1, 0, 0, 51141, 855, -1, 0, 0, 47645, 855, -1, 0, 0, 48656, 855, -1, 0, 0, 45715, 855, -1, 10730
2023-9-22 10:21:7, 100, 13, 75961, 855, -1, 0, 0, 48135, 855, -1, 0, 0, 47614, 855, -1, 0, 0, 49572, 855, -1, 0, 0, 51141, 855, -1, 0, 0, 47614, 855, -1, 0, 0, 48656, 855, -1, 0, 0, 45685, 855, -1, 15602
2023-9-22 10:21:7, 100, 13, 75961, 855, -1, 0, 0, 43725, 195, -1, 0, 0, 47614, 855, -1, 0, 0, 49604, 855, -1, 0, 0, 51141, 855, -1, 0, 0, 47614, 855, -1, 0, 0, 48656, 855, -1, 0, 0, 45685, 855, -1, 11728
2023-9-22 10:21:7, 100, 13, 75961, 855, -1, 0, 0, 43754, 195, -1, 0, 0, 47614, 855, -1, 0, 0, 49604, 855, -1, 0, 0, 51141, 855, -1, 0, 0, 47645, 855, -1, 0, 0, 48656, 855, -1, 0, 0, 45715, 855, -1, 11179
2023-9-22 10:21:8, 100, 13, 76010, 855, -1, 0, 0, 43754, 195, -1, 0, 0, 47645, 855, -1, 0, 0, 49604, 855, -1, 0, 0, 50650, 855, -1, 0, 0, 47645, 855, -1, 0, 0, 48656, 855, -1, 0, 0, 45715, 855, -1, 15155
2023-9-22 10:21:8, 100, 13, 75961, 855, -1, 0, 0, 43754, 195, -1, 0, 0, 42718, 195, -1, 0, 0, 49604, 855, -1, 0, 0, 51141, 855, -1, 0, 0, 47645, 855, -1, 0, 0, 48656, 855, -1, 0, 0, 45685, 855, -1, 10857
2023-9-22 10:21:8, 100, 13, 76450, 855, -1, 0, 0, 43754, 195, -1, 0, 0, 42718, 195, -1, 0, 0, 49604, 855, -1, 0, 0, 50650, 855, -1, 0, 0, 47614, 855, -1, 0, 0, 48656, 855, -1, 0, 0, 45685, 855, -1, 10767
2023-9-22 10:21:8, 100, 13, 75961, 855, -1, 0, 0, 43754, 195, -1, 0, 0, 42718, 195, -1, 0, 0, 44705, 195, -1, 0, 0, 50650, 855, -1, 0, 0, 47645, 855, -1, 0, 0, 48656, 855, -1, 0, 0, 45685, 855, -1, 10775
2023-9-22 10:21:8, 100, 13, 76010, 855, -1, 0, 0, 43264, 195, -1, 0, 0, 42256, 195, -1, 0, 0, 44705, 195, -1, 0, 0, 50650, 855, -1, 0, 0, 47645, 855, -1, 0, 0, 48656, 855, -1, 0, 0, 45715, 855, -1, 12206
2023-9-22 10:21:9, 100, 13, 76060, 855, -1, 0, 0, 43292, 195, -1, 0, 0, 42746, 195, -1, 0, 0, 44734, 195, -1, 0, 0, 51174, 855, -1, 0, 0, 47676, 855, -1, 0, 0, 48688, 855, -1, 0, 0, 45745, 855, -1, 11074
2023-9-22 10:21:9, 100, 13, 76010, 855, -1, 0, 0, 43782, 195, -1, 0, 0, 42256, 195, -1, 0, 0, 44734, 195, -1, 0, 0, 46265, 195, -1, 0, 0, 47645, 855, -1, 0, 0, 48688, 855, -1, 0, 0, 45715, 855, -1, 11217
2023-9-22 10:21:9, 100, 13, 75961, 855, -1, 0, 0, 43754, 195, -1, 0, 0, 42718, 195, -1, 0, 0, 44705, 195, -1, 0, 0, 45745, 195, -1, 0, 0, 47614, 855, -1, 0, 0, 48656, 855, -1, 0, 0, 45685, 855, -1, 11451
2023-9-22 10:21:9, 100, 13, 76010, 855, -1, 0, 0, 43264, 195, -1, 0, 0, 42256, 195, -1, 0, 0, 44705, 195, -1, 0, 0, 45745, 195, -1, 0, 0, 47645, 855, -1, 0, 0, 48656, 855, -1, 0, 0, 45715, 855, -1, 11849
2023-9-22 10:21:9, 100, 13, 76010, 855, -1, 0, 0, 43264, 195, -1, 0, 0, 42256, 195, -1, 0, 0, 44734, 195, -1, 0, 0, 45775, 195, -1, 0, 0, 46175, 195, -1, 0, 0, 48656, 855, -1, 0, 0, 45715, 855, -1, 16028
2023-9-22 10:21:10, 100, 13, 75961, 855, -1, 0, 0, 43754, 195, -1, 0, 0, 42228, 195, -1, 0, 0, 44705, 195, -1, 0, 0, 45745, 195, -1, 0, 0, 42746, 195, -1, 0, 0, 48656, 855, -1, 0, 0, 45715, 855, -1, 12294
2023-9-22 10:21:10, 100, 13, 76010, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42718, 195, -1, 0, 0, 44705, 195, -1, 0, 0, 45745, 195, -1, 0, 0, 42746, 195, -1, 0, 0, 48656, 855, -1, 0, 0, 45715, 855, -1, 10203
2023-9-22 10:21:10, 100, 13, 76450, 855, -1, 0, 0, 43754, 135, -1, 0, 0, 42228, 195, -1, 0, 0, 44705, 195, -1, 0, 0, 45745, 195, -1, 0, 0, 42746, 195, -1, 0, 0, 48656, 855, -1, 0, 0, 45715, 855, -1, 10172
2023-9-22 10:21:10, 100, 13, 75961, 855, -1, 0, 0, 43754, 135, -1, 0, 0, 42718, 195, -1, 0, 0, 44705, 195, -1, 0, 0, 45745, 195, -1, 0, 0, 42746, 195, -1, 0, 0, 43754, 195, -1, 0, 0, 45715, 855, -1, 10372
2023-9-22 10:21:10, 100, 13, 75961, 855, -1, 0, 0, 43754, 135, -1, 0, 0, 42718, 135, -1, 0, 0, 44705, 195, -1, 0, 0, 45745, 195, -1, 0, 0, 42746, 195, -1, 0, 0, 43754, 195, -1, 0, 0, 45715, 855, -1, 10281
2023-9-22 10:21:11, 100, 13, 76010, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42228, 135, -1, 0, 0, 44705, 195, -1, 0, 0, 45745, 195, -1, 0, 0, 42746, 195, -1, 0, 0, 43754, 195, -1, 0, 0, 45715, 855, -1, 10246
2023-9-22 10:21:11, 100, 13, 75961, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42718, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45745, 195, -1, 0, 0, 42746, 195, -1, 0, 0, 43754, 195, -1, 0, 0, 41303, 195, -1, 10330
2023-9-22 10:21:11, 100, 13, 76450, 855, -1, 0, 0, 43754, 135, -1, 0, 0, 42228, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45745, 195, -1, 0, 0, 42746, 195, -1, 0, 0, 43754, 195, -1, 0, 0, 41303, 195, -1, 10404
2023-9-22 10:21:11, 100, 13, 76010, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42256, 135, -1, 0, 0, 44734, 135, -1, 0, 0, 45775, 195, -1, 0, 0, 42773, 195, -1, 0, 0, 43782, 195, -1, 0, 0, 41330, 195, -1, 10184
2023-9-22 10:21:11, 100, 13, 76010, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42718, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45745, 195, -1, 0, 0, 42746, 195, -1, 0, 0, 43754, 195, -1, 0, 0, 41303, 195, -1, 10249
2023-9-22 10:21:12, 100, 13, 75961, 855, -1, 0, 0, 43754, 135, -1, 0, 0, 42228, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45745, 135, -1, 0, 0, 42746, 195, -1, 0, 0, 43754, 195, -1, 0, 0, 41303, 195, -1, 10281
2023-9-22 10:21:12, 100, 13, 76010, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42256, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45775, 135, -1, 0, 0, 42746, 195, -1, 0, 0, 43754, 195, -1, 0, 0, 41303, 195, -1, 10221
2023-9-22 10:21:12, 100, 13, 76010, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42746, 135, -1, 0, 0, 44734, 135, -1, 0, 0, 45775, 135, -1, 0, 0, 42746, 195, -1, 0, 0, 43782, 195, -1, 0, 0, 41303, 195, -1, 10275
2023-9-22 10:21:12, 100, 13, 76010, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42718, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45745, 135, -1, 0, 0, 42746, 135, -1, 0, 0, 43754, 195, -1, 0, 0, 41303, 195, -1, 15083
2023-9-22 10:21:12, 100, 13, 76010, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42256, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45745, 135, -1, 0, 0, 42746, 135, -1, 0, 0, 43754, 195, -1, 0, 0, 41303, 195, -1, 12273
2023-9-22 10:21:13, 100, 13, 76010, 855, -1, 0, 0, 43754, 135, -1, 0, 0, 42746, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45775, 135, -1, 0, 0, 42746, 135, -1, 0, 0, 43782, 195, -1, 0, 0, 41303, 195, -1, 12677
2023-9-22 10:21:13, 100, 13, 76500, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42718, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45745, 135, -1, 0, 0, 42746, 135, -1, 0, 0, 43754, 135, -1, 0, 0, 41303, 195, -1, 13377
2023-9-22 10:21:13, 100, 13, 76010, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42256, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45775, 135, -1, 0, 0, 42746, 135, -1, 0, 0, 43782, 135, -1, 0, 0, 41303, 195, -1, 12938
2023-9-22 10:21:13, 100, 13, 76010, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42256, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45775, 135, -1, 0, 0, 42746, 135, -1, 0, 0, 43782, 135, -1, 0, 0, 41303, 195, -1, 12897
2023-9-22 10:21:13, 100, 13, 76500, 855, -1, 0, 0, 43754, 135, -1, 0, 0, 42228, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45745, 135, -1, 0, 0, 42746, 135, -1, 0, 0, 43754, 135, -1, 0, 0, 41303, 135, -1, 12684
2023-9-22 10:21:14, 100, 13, 76010, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42228, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45745, 135, -1, 0, 0, 42746, 135, -1, 0, 0, 43754, 135, -1, 0, 0, 41303, 135, -1, 16963
2023-9-22 10:21:14, 100, 13, 76010, 855, -1, 0, 0, 43292, 135, -1, 0, 0, 42256, 135, -1, 0, 0, 44734, 135, -1, 0, 0, 45775, 135, -1, 0, 0, 42773, 135, -1, 0, 0, 43782, 135, -1, 0, 0, 41330, 135, -1, 13115
2023-9-22 10:21:14, 100, 13, 76010, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42228, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45745, 135, -1, 0, 0, 42746, 135, -1, 0, 0, 43754, 135, -1, 0, 0, 41303, 135, -1, 13261
2023-9-22 10:21:14, 100, 13, 76010, 855, -1, 0, 0, 43235, 135, -1, 0, 0, 42718, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45745, 135, -1, 0, 0, 42746, 135, -1, 0, 0, 43754, 135, -1, 0, 0, 41303, 135, -1, 14220
2023-9-22 10:21:14, 100, 13, 76010, 855, -1, 0, 0, 43754, 135, -1, 0, 0, 42256, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45745, 135, -1, 0, 0, 42746, 135, -1, 0, 0, 43754, 135, -1, 0, 0, 41303, 135, -1, 14214
2023-9-22 10:21:15, 100, 13, 76010, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42256, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45745, 135, -1, 0, 0, 42746, 135, -1, 0, 0, 43754, 135, -1, 0, 0, 41303, 135, -1, 14044
2023-9-22 10:21:15, 100, 13, 76010, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42746, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45745, 135, -1, 0, 0, 42746, 135, -1, 0, 0, 43754, 135, -1, 0, 0, 41303, 135, -1, 14126
2023-9-22 10:21:15, 100, 13, 76500, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42256, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45745, 135, -1, 0, 0, 42746, 135, -1, 0, 0, 43754, 135, -1, 0, 0, 41303, 135, -1, 14247
2023-9-22 10:21:15, 100, 13, 76010, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42718, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45745, 135, -1, 0, 0, 42746, 135, -1, 0, 0, 43754, 135, -1, 0, 0, 41303, 135, -1, 19383
2023-9-22 10:21:15, 100, 13, 76010, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42718, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45745, 135, -1, 0, 0, 42746, 135, -1, 0, 0, 43754, 135, -1, 0, 0, 41303, 135, -1, 15842
2023-9-22 10:21:16, 100, 13, 75961, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42228, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45745, 135, -1, 0, 0, 42746, 135, -1, 0, 0, 43754, 135, -1, 0, 0, 41303, 135, -1, 14885
2023-9-22 10:21:16, 100, 13, 76010, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42228, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45745, 135, -1, 0, 0, 42746, 135, -1, 0, 0, 43754, 135, -1, 0, 0, 41303, 135, -1, 15248
2023-9-22 10:21:16, 100, 13, 76010, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42256, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45745, 135, -1, 0, 0, 42746, 135, -1, 0, 0, 43782, 135, -1, 0, 0, 41303, 135, -1, 15363
2023-9-22 10:21:16, 100, 13, 76010, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42256, 135, -1, 0, 0, 44734, 135, -1, 0, 0, 45775, 135, -1, 0, 0, 42746, 135, -1, 0, 0, 43754, 135, -1, 0, 0, 41303, 135, -1, 16062
2023-9-22 10:21:16, 100, 13, 76500, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42746, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45745, 135, -1, 0, 0, 42746, 135, -1, 0, 0, 43754, 135, -1, 0, 0, 41303, 135, -1, 10862
2023-9-22 10:21:17, 100, 13, 76500, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42256, 135, -1, 0, 0, 44734, 135, -1, 0, 0, 45775, 135, -1, 0, 0, 42773, 135, -1, 0, 0, 43782, 135, -1, 0, 0, 41330, 135, -1, 10951
2023-9-22 10:21:17, 100, 13, 76500, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42228, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45745, 135, -1, 0, 0, 42746, 135, -1, 0, 0, 43754, 135, -1, 0, 0, 41303, 135, -1, 11231
2023-9-22 10:21:17, 100, 13, 76010, 855, -1, 0, 0, 43264, 135, -1, 0, 0, 42256, 135, -1, 0, 0, 44705, 135, -1, 0, 0, 45775, 135, -1, 0, 0, 42773, 135, -1, 0, 0, 43782, 135, -1, 0, 0, 41330, 135, -1, 16154
2023-9-22 10:21:17, 100, 13, 76500, 855, 855, 0, 0, 43264, 135, 855, 0, 0, 42718, 135, 855, 0, 0, 44705, 135, 855, 0, 0, 45745, 135, 855, 0, 0, 42746, 135, 855, 0, 0, 43754, 135, 855, 0, 0, 41303, 135, 855, 90422
2023-9-22 10:21:17, 100, 12, 76010, 855, 1050, 0, 0, 43264, 135, 1050, 0, 0, 42228, 135, 1050, 0, 0, 44705, 135, 1050, 0, 0, 45745, 135, 1050, 0, 0, 42746, 135, 1050, 0, 0, 43754, 135, 1050, 0, 0, 41303, 135, 1050, 107388
2023-9-22 10:21:18, 100, 14, 88682, 1050, 1245, 0, 0, 43235, 135, 1245, 0, 0, 42228, 135, 1245, 0, 0, 44676, 135, 1245, 0, 0, 45745, 135, 1245, 0, 0, 42746, 135, 1245, 0, 0, 43754, 135, 1245, 0, 0, 41303, 135, 1245, 118657
2023-9-22 10:21:18, 100, 16, 106716, 1245, 1440, 0, 0, 43235, 135, 1440, 0, 0, 42200, 135, 1440, 0, 0, 44676, 135, 1440, 0, 0, 45745, 135, 1440, 0, 0, 42746, 135, 1440, 0, 0, 43754, 135, 1440, 0, 0, 41303, 135, 1440, 106282
2023-9-22 10:21:18, 100, 18, 133433, 1440, 1440, 0, 0, 43235, 135, 1440, 0, 0, 42228, 135, 1440, 0, 0, 44676, 135, 1440, 0, 0, 45745, 135, 1440, 0, 0, 42746, 135, 1440, 0, 0, 43754, 135, 1440, 0, 0, 41303, 135, 1440, 92201
2023-9-22 10:21:18, 100, 18, 134410, 1440, 1245, 0, 0, 43235, 135, 1245, 0, 0, 42228, 135, 1245, 0, 0, 44705, 135, 1245, 0, 0, 45775, 135, 1245, 0, 0, 42773, 135, 1245, 0, 0, 43782, 135, 1245, 0, 0, 41330, 135, 1245, 119126
2023-9-22 10:21:18, 100, 15, 106716, 1245, 1050, 0, 0, 43725, 135, 1050, 0, 0, 42228, 135, 1050, 0, 0, 44705, 135, 1050, 0, 0, 45745, 135, 1050, 0, 0, 42746, 135, 1050, 0, 0, 43754, 135, 1050, 0, 0, 41303, 135, 1050, 113124
2023-9-22 10:21:19, 100, 14, 88682, 1050, 855, 0, 0, 43235, 135, 855, 0, 0, 42228, 135, 855, 0, 0, 44705, 135, 855, 0, 0, 45745, 135, 855, 0, 0, 42746, 135, 855, 0, 0, 43754, 135, 855, 0, 0, 41303, 135, 855, 90847
2023-9-22 10:21:19, 100, 12, 76500, 855, 855, 0, 0, 43264, 135, 855, 0, 0, 42228, 135, 855, 0, 0, 44705, 135, 855, 0, 0, 45745, 135, 855, 0, 0, 42256, 135, 855, 0, 0, 43782, 135, 855, 0, 0, 41303, 135, 855, 91548
